Dataset,URL,File
OPUS-wikimedia-v20190628-eng-tet,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-tet.txt.zip,*.en,*.tet
OPUS-wikimedia-v20190628-eng-tgk,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-tg.txt.zip,*.en,*.tg
OPUS-wikimedia-v20190628-eng-tir,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-ti.txt.zip,*.en,*.ti
OPUS-wikimedia-v20190628-eng-tuk,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-tk.txt.zip,*.en,*.tk
OPUS-wikimedia-v20190628-eng-tsn,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-tn.txt.zip,*.en,*.tn
OPUS-wikimedia-v20190628-eng-ton,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-to.txt.zip,*.en,*.to
OPUS-wikimedia-v20190628-eng-tpi,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-tpi.txt.zip,*.en,*.tpi
OPUS-wikimedia-v20190628-eng-tso,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-ts.txt.zip,*.en,*.ts
OPUS-wikimedia-v20190628-eng-tat,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-tt.txt.zip,*.en,*.tt
OPUS-wikimedia-v20190628-eng-tum,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-tum.txt.zip,*.en,*.tum
OPUS-wikimedia-v20190628-eng-twi,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-tw.txt.zip,*.en,*.tw
OPUS-wikimedia-v20190628-eng-tyv,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-tyv.txt.zip,*.en,*.tyv
OPUS-wikimedia-v20190628-eng-udm,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-udm.txt.zip,*.en,*.udm
OPUS-wikimedia-v20190628-eng-uig,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-ug.txt.zip,*.en,*.ug
OPUS-wikimedia-v20190628-eng-uzb,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-uz.txt.zip,*.en,*.uz
OPUS-wikimedia-v20190628-eng-ven,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-ve.txt.zip,*.en,*.ve
OPUS-wikimedia-v20190628-eng-vec,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-vec.txt.zip,*.en,*.vec
OPUS-wikimedia-v20190628-eng-vol,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-vo.txt.zip,*.en,*.vo
OPUS-wikimedia-v20190628-eng-wln,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-wa.txt.zip,*.en,*.wa
OPUS-wikimedia-v20190628-eng-war,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-war.txt.zip,*.en,*.war
OPUS-wikimedia-v20190628-eng-wuu,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-wuu.txt.zip,*.en,*.wuu
OPUS-wikimedia-v20190628-eng-xho,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-xh.txt.zip,*.en,*.xh
OPUS-wikimedia-v20190628-eng-xmf,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-xmf.txt.zip,*.en,*.xmf
OPUS-wikimedia-v20190628-eng-yid,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-yi.txt.zip,*.en,*.yi
OPUS-wikimedia-v20190628-eng-yue,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-yue.txt.zip,*.en,*.yue
OPUS-wikimedia-v20190628-eng-zha,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-za.txt.zip,*.en,*.za
OPUS-wikimedia-v20190628-eng-zho_TW,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-zh_tw.txt.zip,*.en,*.zh_tw
OPUS-wikimedia-v20190628-eng-zul,https://object.pouta.csc.fi/OPUS-wikimedia/v20190628/moses/en-zu.txt.zip,*.en,*.zu
OPUS-wikimedia-v20210402-abk-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ab-en.txt.zip,*.ab,*.en
OPUS-wikimedia-v20210402-ace-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ace-en.txt.zip,*.ace,*.en
OPUS-wikimedia-v20210402-ady-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ady-en.txt.zip,*.ady,*.en
OPUS-wikimedia-v20210402-afr-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/af-en.txt.zip,*.af,*.en
OPUS-wikimedia-v20210402-aka-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ak-en.txt.zip,*.ak,*.en
OPUS-wikimedia-v20210402-amh-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/am-en.txt.zip,*.am,*.en
OPUS-wikimedia-v20210402-arg-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/an-en.txt.zip,*.an,*.en
OPUS-wikimedia-v20210402-ang-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ang-en.txt.zip,*.ang,*.en
OPUS-wikimedia-v20210402-ara-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ar-en.txt.zip,*.ar,*.en
OPUS-wikimedia-v20210402-arc-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/arc-en.txt.zip,*.arc,*.en
OPUS-wikimedia-v20210402-ary-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ary-en.txt.zip,*.ary,*.en
OPUS-wikimedia-v20210402-arz-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/arz-en.txt.zip,*.arz,*.en
OPUS-wikimedia-v20210402-asm-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/as-en.txt.zip,*.as,*.en
OPUS-wikimedia-v20210402-ast-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ast-en.txt.zip,*.ast,*.en
OPUS-wikimedia-v20210402-atj-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/atj-en.txt.zip,*.atj,*.en
OPUS-wikimedia-v20210402-ava-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/av-en.txt.zip,*.av,*.en
OPUS-wikimedia-v20210402-awa-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/awa-en.txt.zip,*.awa,*.en
OPUS-wikimedia-v20210402-aym-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ay-en.txt.zip,*.ay,*.en
OPUS-wikimedia-v20210402-aze-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/az-en.txt.zip,*.az,*.en
OPUS-wikimedia-v20210402-azb-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/azb-en.txt.zip,*.azb,*.en
OPUS-wikimedia-v20210402-bak-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ba-en.txt.zip,*.ba,*.en
OPUS-wikimedia-v20210402-bar-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bar-en.txt.zip,*.bar,*.en
OPUS-wikimedia-v20210402-bcl-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bcl-en.txt.zip,*.bcl,*.en
OPUS-wikimedia-v20210402-bel-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/be-en.txt.zip,*.be,*.en
OPUS-wikimedia-v20210402-bul-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bg-en.txt.zip,*.bg,*.en
OPUS-wikimedia-v20210402-bho-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bho-en.txt.zip,*.bho,*.en
OPUS-wikimedia-v20210402-bis-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bi-en.txt.zip,*.bi,*.en
OPUS-wikimedia-v20210402-ben-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bn-en.txt.zip,*.bn,*.en
OPUS-wikimedia-v20210402-bod-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bo-en.txt.zip,*.bo,*.en
OPUS-wikimedia-v20210402-bpy-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bpy-en.txt.zip,*.bpy,*.en
OPUS-wikimedia-v20210402-bre-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/br-en.txt.zip,*.br,*.en
OPUS-wikimedia-v20210402-bos-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bs-en.txt.zip,*.bs,*.en
OPUS-wikimedia-v20210402-bug-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bug-en.txt.zip,*.bug,*.en
OPUS-wikimedia-v20210402-bxr-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/bxr-en.txt.zip,*.bxr,*.en
OPUS-wikimedia-v20210402-cat-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ca-en.txt.zip,*.ca,*.en
OPUS-wikimedia-v20210402-cdo-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/cdo-en.txt.zip,*.cdo,*.en
OPUS-wikimedia-v20210402-che-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ce-en.txt.zip,*.ce,*.en
OPUS-wikimedia-v20210402-ceb-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ceb-en.txt.zip,*.ceb,*.en
OPUS-wikimedia-v20210402-cha-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ch-en.txt.zip,*.ch,*.en
OPUS-wikimedia-v20210402-chr-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/chr-en.txt.zip,*.chr,*.en
OPUS-wikimedia-v20210402-chy-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/chy-en.txt.zip,*.chy,*.en
OPUS-wikimedia-v20210402-ckb-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ckb-en.txt.zip,*.ckb,*.en
OPUS-wikimedia-v20210402-cos-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/co-en.txt.zip,*.co,*.en
OPUS-wikimedia-v20210402-crh_Latn-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/crh_latn-en.txt.zip,*.crh_latn,*.en
OPUS-wikimedia-v20210402-ces-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/cs-en.txt.zip,*.cs,*.en
OPUS-wikimedia-v20210402-cym-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/cy-en.txt.zip,*.cy,*.en
OPUS-wikimedia-v20210402-dan-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/da-en.txt.zip,*.da,*.en
OPUS-wikimedia-v20210402-deu-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/de-en.txt.zip,*.de,*.en
OPUS-wikimedia-v20210402-din-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/din-en.txt.zip,*.din,*.en
OPUS-wikimedia-v20210402-diq-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/diq-en.txt.zip,*.diq,*.en
OPUS-wikimedia-v20210402-dsb-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/dsb-en.txt.zip,*.dsb,*.en
OPUS-wikimedia-v20210402-dty-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/dty-en.txt.zip,*.dty,*.en
OPUS-wikimedia-v20210402-div-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/dv-en.txt.zip,*.dv,*.en
OPUS-wikimedia-v20210402-dzo-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/dz-en.txt.zip,*.dz,*.en
OPUS-wikimedia-v20210402-ewe-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/ee-en.txt.zip,*.ee,*.en
OPUS-wikimedia-v20210402-ell-eng,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/el-en.txt.zip,*.el,*.en
OPUS-wikimedia-v20210402-eng-epo,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-eo.txt.zip,*.en,*.eo
OPUS-wikimedia-v20210402-eng-spa,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-es.txt.zip,*.en,*.es
OPUS-wikimedia-v20210402-eng-est,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-et.txt.zip,*.en,*.et
OPUS-wikimedia-v20210402-eng-eus,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-eu.txt.zip,*.en,*.eu
OPUS-wikimedia-v20210402-eng-ext,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ext.txt.zip,*.en,*.ext
OPUS-wikimedia-v20210402-eng-fas,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-fa.txt.zip,*.en,*.fa
OPUS-wikimedia-v20210402-eng-ful,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ff.txt.zip,*.en,*.ff
OPUS-wikimedia-v20210402-eng-fin,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-fi.txt.zip,*.en,*.fi
OPUS-wikimedia-v20210402-eng-fij,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-fj.txt.zip,*.en,*.fj
OPUS-wikimedia-v20210402-eng-fao,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-fo.txt.zip,*.en,*.fo
OPUS-wikimedia-v20210402-eng-fra,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-fr.txt.zip,*.en,*.fr
OPUS-wikimedia-v20210402-eng-frp,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-frp.txt.zip,*.en,*.frp
OPUS-wikimedia-v20210402-eng-fur,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-fur.txt.zip,*.en,*.fur
OPUS-wikimedia-v20210402-eng-fry,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-fy.txt.zip,*.en,*.fy
OPUS-wikimedia-v20210402-eng-gle,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ga.txt.zip,*.en,*.ga
OPUS-wikimedia-v20210402-eng-gla,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-gd.txt.zip,*.en,*.gd
OPUS-wikimedia-v20210402-eng-glg,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-gl.txt.zip,*.en,*.gl
OPUS-wikimedia-v20210402-eng-glk,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-glk.txt.zip,*.en,*.glk
OPUS-wikimedia-v20210402-eng-grn,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-gn.txt.zip,*.en,*.gn
OPUS-wikimedia-v20210402-eng-gom,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-gom.txt.zip,*.en,*.gom
OPUS-wikimedia-v20210402-eng-gor,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-gor.txt.zip,*.en,*.gor
OPUS-wikimedia-v20210402-eng-got,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-got.txt.zip,*.en,*.got
OPUS-wikimedia-v20210402-eng-gsw,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-gsw.txt.zip,*.en,*.gsw
OPUS-wikimedia-v20210402-eng-guj,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-gu.txt.zip,*.en,*.gu
OPUS-wikimedia-v20210402-eng-hau,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ha.txt.zip,*.en,*.ha
OPUS-wikimedia-v20210402-eng-haw,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-haw.txt.zip,*.en,*.haw
OPUS-wikimedia-v20210402-eng-heb,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-he.txt.zip,*.en,*.he
OPUS-wikimedia-v20210402-eng-hin,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-hi.txt.zip,*.en,*.hi
OPUS-wikimedia-v20210402-eng-hif,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-hif.txt.zip,*.en,*.hif
OPUS-wikimedia-v20210402-eng-hrv,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-hr.txt.zip,*.en,*.hr
OPUS-wikimedia-v20210402-eng-hat,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ht.txt.zip,*.en,*.ht
OPUS-wikimedia-v20210402-eng-hun,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-hu.txt.zip,*.en,*.hu
OPUS-wikimedia-v20210402-eng-hye,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-hy.txt.zip,*.en,*.hy
OPUS-wikimedia-v20210402-eng-hyw,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-hyw.txt.zip,*.en,*.hyw
OPUS-wikimedia-v20210402-eng-ina,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ia.txt.zip,*.en,*.ia
OPUS-wikimedia-v20210402-eng-ind,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-id.txt.zip,*.en,*.id
OPUS-wikimedia-v20210402-eng-ile,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ie.txt.zip,*.en,*.ie
OPUS-wikimedia-v20210402-eng-ibo,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ig.txt.zip,*.en,*.ig
OPUS-wikimedia-v20210402-eng-ipk,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ik.txt.zip,*.en,*.ik
OPUS-wikimedia-v20210402-eng-ilo,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ilo.txt.zip,*.en,*.ilo
OPUS-wikimedia-v20210402-eng-ido,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-io.txt.zip,*.en,*.io
OPUS-wikimedia-v20210402-eng-isl,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-is.txt.zip,*.en,*.is
OPUS-wikimedia-v20210402-eng-ita,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-it.txt.zip,*.en,*.it
OPUS-wikimedia-v20210402-eng-jpn,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ja.txt.zip,*.en,*.ja
OPUS-wikimedia-v20210402-eng-jam,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-jam.txt.zip,*.en,*.jam
OPUS-wikimedia-v20210402-eng-jbo,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-jbo.txt.zip,*.en,*.jbo
OPUS-wikimedia-v20210402-eng-jav,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-jv.txt.zip,*.en,*.jv
OPUS-wikimedia-v20210402-eng-kat,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ka.txt.zip,*.en,*.ka
OPUS-wikimedia-v20210402-eng-kab,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-kab.txt.zip,*.en,*.kab
OPUS-wikimedia-v20210402-eng-kbd,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-kbd.txt.zip,*.en,*.kbd
OPUS-wikimedia-v20210402-eng-kik,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ki.txt.zip,*.en,*.ki
OPUS-wikimedia-v20210402-eng-kaz,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-kk.txt.zip,*.en,*.kk
OPUS-wikimedia-v20210402-eng-kal,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-kl.txt.zip,*.en,*.kl
OPUS-wikimedia-v20210402-eng-khm,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-km.txt.zip,*.en,*.km
OPUS-wikimedia-v20210402-eng-kan,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-kn.txt.zip,*.en,*.kn
OPUS-wikimedia-v20210402-eng-kor,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ko.txt.zip,*.en,*.ko
OPUS-wikimedia-v20210402-eng-kas,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ks.txt.zip,*.en,*.ks
OPUS-wikimedia-v20210402-eng-ksh,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ksh.txt.zip,*.en,*.ksh
OPUS-wikimedia-v20210402-eng-kur,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ku.txt.zip,*.en,*.ku
OPUS-wikimedia-v20210402-eng-kom,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-kv.txt.zip,*.en,*.kv
OPUS-wikimedia-v20210402-eng-cor,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-kw.txt.zip,*.en,*.kw
OPUS-wikimedia-v20210402-eng-kir,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ky.txt.zip,*.en,*.ky
OPUS-wikimedia-v20210402-eng-lat,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-la.txt.zip,*.en,*.la
OPUS-wikimedia-v20210402-eng-lad,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lad.txt.zip,*.en,*.lad
OPUS-wikimedia-v20210402-eng-ltz,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lb.txt.zip,*.en,*.lb
OPUS-wikimedia-v20210402-eng-lbe,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lbe.txt.zip,*.en,*.lbe
OPUS-wikimedia-v20210402-eng-lez,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lez.txt.zip,*.en,*.lez
OPUS-wikimedia-v20210402-eng-lfn,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lfn.txt.zip,*.en,*.lfn
OPUS-wikimedia-v20210402-eng-lug,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lg.txt.zip,*.en,*.lg
OPUS-wikimedia-v20210402-eng-lmo,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lmo.txt.zip,*.en,*.lmo
OPUS-wikimedia-v20210402-eng-lao,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lo.txt.zip,*.en,*.lo
OPUS-wikimedia-v20210402-eng-lrc,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lrc.txt.zip,*.en,*.lrc
OPUS-wikimedia-v20210402-eng-lit,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lt.txt.zip,*.en,*.lt
OPUS-wikimedia-v20210402-eng-lav,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lv.txt.zip,*.en,*.lv
OPUS-wikimedia-v20210402-eng-lzh,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-lzh.txt.zip,*.en,*.lzh
OPUS-wikimedia-v20210402-eng-mai,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mai.txt.zip,*.en,*.mai
OPUS-wikimedia-v20210402-eng-mdf,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mdf.txt.zip,*.en,*.mdf
OPUS-wikimedia-v20210402-eng-mlg,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mg.txt.zip,*.en,*.mg
OPUS-wikimedia-v20210402-eng-mri,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mi.txt.zip,*.en,*.mi
OPUS-wikimedia-v20210402-eng-min,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-min.txt.zip,*.en,*.min
OPUS-wikimedia-v20210402-eng-mkd,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mk.txt.zip,*.en,*.mk
OPUS-wikimedia-v20210402-eng-mal,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ml.txt.zip,*.en,*.ml
OPUS-wikimedia-v20210402-eng-mon,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mn.txt.zip,*.en,*.mn
OPUS-wikimedia-v20210402-eng-mni,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mni.txt.zip,*.en,*.mni
OPUS-wikimedia-v20210402-eng-mnw,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mnw.txt.zip,*.en,*.mnw
OPUS-wikimedia-v20210402-eng-mar,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mr.txt.zip,*.en,*.mr
OPUS-wikimedia-v20210402-eng-mrj,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mrj.txt.zip,*.en,*.mrj
OPUS-wikimedia-v20210402-eng-msa,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ms.txt.zip,*.en,*.ms
OPUS-wikimedia-v20210402-eng-mlt,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mt.txt.zip,*.en,*.mt
OPUS-wikimedia-v20210402-eng-mya,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-my.txt.zip,*.en,*.my
OPUS-wikimedia-v20210402-eng-myv,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-myv.txt.zip,*.en,*.myv
OPUS-wikimedia-v20210402-eng-mzn,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-mzn.txt.zip,*.en,*.mzn
OPUS-wikimedia-v20210402-eng-nau,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-na.txt.zip,*.en,*.na
OPUS-wikimedia-v20210402-eng-nan,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-nan.txt.zip,*.en,*.nan
OPUS-wikimedia-v20210402-eng-nap,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-nap.txt.zip,*.en,*.nap
OPUS-wikimedia-v20210402-eng-nob,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-nb.txt.zip,*.en,*.nb
OPUS-wikimedia-v20210402-eng-nds,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-nds.txt.zip,*.en,*.nds
OPUS-wikimedia-v20210402-eng-nds_NL,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-nds_nl.txt.zip,*.en,*.nds_nl
OPUS-wikimedia-v20210402-eng-nep,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-ne.txt.zip,*.en,*.ne
OPUS-wikimedia-v20210402-eng-new,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-new.txt.zip,*.en,*.new
OPUS-wikimedia-v20210402-eng-nld,https://object.pouta.csc.fi/OPUS-wikimedia/v20210402/moses/en-nl.txt.zip,*.en,*.nl
